network_id,family_nodes,friend_nodes,family_active_nodes,friend_active_nodes,family_support,friend_support,initial_mfq,mfq_with_network,mfq_without_network,episode_number,p_connection_1
495,2,8,1,5,1,4,1,2,0,7,0.65
495,2,8,1,5,1,4,1,1,1,8,0.65
495,2,8,1,5,1,4,1,1,2,9,0.65
495,2,8,1,5,1,4,1,0,1,10,0.65
496,3,13,2,9,1,4,11,11,11,0,0.65
496,3,13,2,9,1,4,11,14,13,1,0.65
496,3,13,2,9,1,4,11,17,16,2,0.65
496,3,13,2,9,1,4,11,15,17,3,0.65
496,3,13,2,9,1,4,11,15,16,4,0.65
496,3,13,2,9,1,4,11,16,15,5,0.65
496,3,13,2,9,1,4,11,14,16,6,0.65
496,3,13,2,9,1,4,11,16,18,7,0.65
496,3,13,2,9,1,4,11,17,19,8,0.65
496,3,13,2,9,1,4,11,15,16,9,0.65
496,3,13,2,9,1,4,11,17,17,10,0.65
497,3,7,2,4,2,3,12,12,12,0,0.65
497,3,7,2,4,2,3,12,13,15,1,0.65
497,3,7,2,4,2,3,12,18,15,2,0.65
497,3,7,2,4,2,3,12,17,18,3,0.65
497,3,7,2,4,2,3,12,18,18,4,0.65
497,3,7,2,4,2,3,12,19,17,5,0.65
497,3,7,2,4,2,3,12,18,15,6,0.65
497,3,7,2,4,2,3,12,19,17,7,0.65
497,3,7,2,4,2,3,12,19,18,8,0.65
497,3,7,2,4,2,3,12,17,18,9,0.65
497,3,7,2,4,2,3,12,17,18,10,0.65
498,6,11,3,6,2,3,31,31,31,0,0.65
498,6,11,3,6,2,3,31,41,40,1,0.65
498,6,11,3,6,2,3,31,43,45,2,0.65
498,6,11,3,6,2,3,31,43,45,3,0.65
498,6,11,3,6,2,3,31,46,46,4,0.65
498,6,11,3,6,2,3,31,44,45,5,0.65
498,6,11,3,6,2,3,31,43,47,6,0.65
498,6,11,3,6,2,3,31,45,45,7,0.65
498,6,11,3,6,2,3,31,44,46,8,0.65
498,6,11,3,6,2,3,31,42,47,9,0.65
498,6,11,3,6,2,3,31,42,45,10,0.65
499,9,13,6,8,4,1,52,52,52,0,0.65
499,9,13,6,8,4,1,52,66,66,1,0.65
499,9,13,6,8,4,1,52,66,66,2,0.65
499,9,13,6,8,4,1,52,66,66,3,0.65
499,9,13,6,8,4,1,52,66,66,4,0.65
499,9,13,6,8,4,1,52,66,66,5,0.65
499,9,13,6,8,4,1,52,66,66,6,0.65
499,9,13,6,8,4,1,52,66,66,7,0.65
499,9,13,6,8,4,1,52,66,66,8,0.65
499,9,13,6,8,4,1,52,66,66,9,0.65
499,9,13,6,8,4,1,52,66,66,10,0.65
500,7,8,3,5,2,3,44,44,44,0,0.65
500,7,8,3,5,2,3,44,58,59,1,0.65
500,7,8,3,5,2,3,44,62,64,2,0.65
500,7,8,3,5,2,3,44,62,63,3,0.65
500,7,8,3,5,2,3,44,63,65,4,0.65
500,7,8,3,5,2,3,44,62,64,5,0.65
500,7,8,3,5,2,3,44,62,63,6,0.65
500,7,8,3,5,2,3,44,63,63,7,0.65
500,7,8,3,5,2,3,44,63,64,8,0.65
500,7,8,3,5,2,3,44,63,65,9,0.65
500,7,8,3,5,2,3,44,62,65,10,0.65
501,10,13,5,4,3,2,60,60,60,0,0.65
501,10,13,5,4,3,2,60,66,66,1,0.65
501,10,13,5,4,3,2,60,66,66,2,0.65
501,10,13,5,4,3,2,60,66,66,3,0.65
501,10,13,5,4,3,2,60,66,66,4,0.65
501,10,13,5,4,3,2,60,66,66,5,0.65
501,10,13,5,4,3,2,60,66,66,6,0.65
501,10,13,5,4,3,2,60,66,66,7,0.65
501,10,13,5,4,3,2,60,66,66,8,0.65
501,10,13,5,4,3,2,60,66,66,9,0.65
501,10,13,5,4,3,2,60,66,66,10,0.65
502,3,2,2,1,2,1,14,14,14,0,0.65
502,3,2,2,1,2,1,14,18,17,1,0.65
502,3,2,2,1,2,1,14,21,20,2,0.65
502,3,2,2,1,2,1,14,21,20,3,0.65
502,3,2,2,1,2,1,14,20,20,4,0.65
502,3,2,2,1,2,1,14,21,21,5,0.65
502,3,2,2,1,2,1,14,19,20,6,0.65
502,3,2,2,1,2,1,14,21,22,7,0.65
502,3,2,2,1,2,1,14,20,23,8,0.65
502,3,2,2,1,2,1,14,21,21,9,0.65
502,3,2,2,1,2,1,14,20,21,10,0.65
503,4,6,3,3,2,3,17,17,17,0,0.65
503,4,6,3,3,2,3,17,21,21,1,0.65
503,4,6,3,3,2,3,17,24,22,2,0.65
503,4,6,3,3,2,3,17,24,24,3,0.65
503,4,6,3,3,2,3,17,26,23,4,0.65
503,4,6,3,3,2,3,17,25,23,5,0.65
503,4,6,3,3,2,3,17,26,25,6,0.65
503,4,6,3,3,2,3,17,25,24,7,0.65
503,4,6,3,3,2,3,17,25,23,8,0.65
503,4,6,3,3,2,3,17,24,26,9,0.65
503,4,6,3,3,2,3,17,26,25,10,0.65
504,9,1,8,1,4,1,59,59,59,0,0.65
504,9,1,8,1,4,1,59,66,66,1,0.65
504,9,1,8,1,4,1,59,66,66,2,0.65
504,9,1,8,1,4,1,59,66,66,3,0.65
504,9,1,8,1,4,1,59,66,66,4,0.65
504,9,1,8,1,4,1,59,66,66,5,0.65
504,9,1,8,1,4,1,59,66,66,6,0.65
504,9,1,8,1,4,1,59,66,66,7,0.65
504,9,1,8,1,4,1,59,66,66,8,0.65
504,9,1,8,1,4,1,59,66,66,9,0.65
504,9,1,8,1,4,1,59,66,66,10,0.65
505,9,12,5,6,2,3,54,54,54,0,0.65
505,9,12,5,6,2,3,54,66,66,1,0.65
505,9,12,5,6,2,3,54,66,66,2,0.65
505,9,12,5,6,2,3,54,66,66,3,0.65
505,9,12,5,6,2,3,54,66,66,4,0.65
505,9,12,5,6,2,3,54,66,66,5,0.65
505,9,12,5,6,2,3,54,66,66,6,0.65
505,9,12,5,6,2,3,54,66,66,7,0.65
505,9,12,5,6,2,3,54,66,66,8,0.65
505,9,12,5,6,2,3,54,66,66,9,0.65
505,9,12,5,6,2,3,54,66,66,10,0.65
506,7,4,5,3,3,2,39,39,39,0,0.65
506,7,4,5,3,3,2,39,50,52,1,0.65
506,7,4,5,3,3,2,39,54,56,2,0.65
506,7,4,5,3,3,2,39,53,56,3,0.65
506,7,4,5,3,3,2,39,56,57,4,0.65
506,7,4,5,3,3,2,39,54,57,5,0.65
506,7,4,5,3,3,2,39,53,58,6,0.65
506,7,4,5,3,3,2,39,54,58,7,0.65
506,7,4,5,3,3,2,39,53,57,8,0.65
506,7,4,5,3,3,2,39,57,58,9,0.65
506,7,4,5,3,3,2,39,57,57,10,0.65
507,8,4,6,2,4,1,47,47,47,0,0.65
507,8,4,6,2,4,1,47,61,63,1,0.65
507,8,4,6,2,4,1,47,66,66,2,0.65
507,8,4,6,2,4,1,47,66,66,3,0.65
507,8,4,6,2,4,1,47,66,66,4,0.65
507,8,4,6,2,4,1,47,66,66,5,0.65
507,8,4,6,2,4,1,47,66,66,6,0.65
507,8,4,6,2,4,1,47,66,66,7,0.65
507,8,4,6,2,4,1,47,66,66,8,0.65
507,8,4,6,2,4,1,47,66,66,9,0.65
507,8,4,6,2,4,1,47,66,66,10,0.65
508,6,11,5,7,2,3,34,34,34,0,0.65
508,6,11,5,7,2,3,34,42,43,1,0.65
508,6,11,5,7,2,3,34,46,49,2,0.65
508,6,11,5,7,2,3,34,48,50,3,0.65
508,6,11,5,7,2,3,34,48,50,4,0.65
508,6,11,5,7,2,3,34,48,51,5,0.65
508,6,11,5,7,2,3,34,48,50,6,0.65
508,6,11,5,7,2,3,34,47,51,7,0.65
508,6,11,5,7,2,3,34,50,50,8,0.65
508,6,11,5,7,2,3,34,50,51,9,0.65
508,6,11,5,7,2,3,34,49,50,10,0.65
509,10,5,4,3,2,3,65,65,65,0,0.65
509,10,5,4,3,2,3,65,66,66,1,0.65
509,10,5,4,3,2,3,65,66,66,2,0.65
509,10,5,4,3,2,3,65,66,66,3,0.65
509,10,5,4,3,2,3,65,66,66,4,0.65
509,10,5,4,3,2,3,65,66,66,5,0.65
509,10,5,4,3,2,3,65,66,66,6,0.65
509,10,5,4,3,2,3,65,66,66,7,0.65
509,10,5,4,3,2,3,65,66,66,8,0.65
509,10,5,4,3,2,3,65,66,66,9,0.65
509,10,5,4,3,2,3,65,66,66,10,0.65
510,4,8,3,6,2,3,17,17,17,0,0.65
510,4,8,3,6,2,3,17,21,22,1,0.65
510,4,8,3,6,2,3,17,25,26,2,0.65
510,4,8,3,6,2,3,17,24,27,3,0.65
510,4,8,3,6,2,3,17,25,26,4,0.65
510,4,8,3,6,2,3,17,24,25,5,0.65
510,4,8,3,6,2,3,17,24,26,6,0.65
510,4,8,3,6,2,3,17,24,26,7,0.65
510,4,8,3,6,2,3,17,24,25,8,0.65
510,4,8,3,6,2,3,17,25,25,9,0.65
510,4,8,3,6,2,3,17,25,24,10,0.65
511,8,13,4,6,2,3,50,50,50,0,0.65
511,8,13,4,6,2,3,50,64,66,1,0.65
511,8,13,4,6,2,3,50,66,66,2,0.65
511,8,13,4,6,2,3,50,66,66,3,0.65
511,8,13,4,6,2,3,50,66,66,4,0.65
511,8,13,4,6,2,3,50,66,66,5,0.65
511,8,13,4,6,2,3,50,66,66,6,0.65
511,8,13,4,6,2,3,50,66,66,7,0.65
511,8,13,4,6,2,3,50,66,66,8,0.65
511,8,13,4,6,2,3,50,66,66,9,0.65
511,8,13,4,6,2,3,50,66,66,10,0.65
512,5,3,1,3,1,3,22,22,22,0,0.65
512,5,3,1,3,1,3,22,30,29,1,0.65
512,5,3,1,3,1,3,22,31,31,2,0.65
512,5,3,1,3,1,3,22,32,30,3,0.65
512,5,3,1,3,1,3,22,31,32,4,0.65
512,5,3,1,3,1,3,22,31,32,5,0.65
512,5,3,1,3,1,3,22,30,32,6,0.65
512,5,3,1,3,1,3,22,30,32,7,0.65
512,5,3,1,3,1,3,22,30,32,8,0.65
512,5,3,1,3,1,3,22,29,33,9,0.65
512,5,3,1,3,1,3,22,31,32,10,0.65
513,10,5,7,3,3,2,65,65,65,0,0.65
513,10,5,7,3,3,2,65,66,66,1,0.65
513,10,5,7,3,3,2,65,66,66,2,0.65
513,10,5,7,3,3,2,65,66,66,3,0.65
513,10,5,7,3,3,2,65,66,66,4,0.65
513,10,5,7,3,3,2,65,66,66,5,0.65
513,10,5,7,3,3,2,65,66,66,6,0.65
513,10,5,7,3,3,2,65,66,66,7,0.65
513,10,5,7,3,3,2,65,66,66,8,0.65
513,10,5,7,3,3,2,65,66,66,9,0.65
513,10,5,7,3,3,2,65,66,66,10,0.65
514,10,9,5,7,2,3,59,59,59,0,0.65
514,10,9,5,7,2,3,59,66,66,1,0.65
514,10,9,5,7,2,3,59,66,66,2,0.65
514,10,9,5,7,2,3,59,66,66,3,0.65
514,10,9,5,7,2,3,59,66,66,4,0.65
514,10,9,5,7,2,3,59,66,66,5,0.65
514,10,9,5,7,2,3,59,66,66,6,0.65
514,10,9,5,7,2,3,59,66,66,7,0.65
514,10,9,5,7,2,3,59,66,66,8,0.65
514,10,9,5,7,2,3,59,66,66,9,0.65
514,10,9,5,7,2,3,59,66,66,10,0.65
515,3,9,3,3,3,2,9,9,9,0,0.65
515,3,9,3,3,3,2,9,13,10,1,0.65
515,3,9,3,3,3,2,9,14,10,2,0.65
515,3,9,3,3,3,2,9,13,11,3,0.65
515,3,9,3,3,3,2,9,14,12,4,0.65
515,3,9,3,3,3,2,9,15,14,5,0.65
515,3,9,3,3,3,2,9,15,12,6,0.65
515,3,9,3,3,3,2,9,14,14,7,0.65
515,3,9,3,3,3,2,9,14,12,8,0.65
515,3,9,3,3,3,2,9,14,14,9,0.65
515,3,9,3,3,3,2,9,13,15,10,0.65
516,3,2,2,2,2,2,14,14,14,0,0.65
516,3,2,2,2,2,2,14,19,19,1,0.65
516,3,2,2,2,2,2,14,19,21,2,0.65
516,3,2,2,2,2,2,14,19,19,3,0.65
516,3,2,2,2,2,2,14,21,19,4,0.65
516,3,2,2,2,2,2,14,21,20,5,0.65
516,3,2,2,2,2,2,14,21,20,6,0.65
516,3,2,2,2,2,2,14,19,19,7,0.65
516,3,2,2,2,2,2,14,20,19,8,0.65
516,3,2,2,2,2,2,14,22,21,9,0.65
516,3,2,2,2,2,2,14,20,21,10,0.65
517,7,11,5,7,3,2,39,39,39,0,0.65
517,7,11,5,7,3,2,39,48,51,1,0.65
517,7,11,5,7,3,2,39,51,55,2,0.65
517,7,11,5,7,3,2,39,55,57,3,0.65
517,7,11,5,7,3,2,39,55,56,4,0.65
517,7,11,5,7,3,2,39,55,55,5,0.65
517,7,11,5,7,3,2,39,54,57,6,0.65
517,7,11,5,7,3,2,39,54,58,7,0.65
517,7,11,5,7,3,2,39,54,57,8,0.65
517,7,11,5,7,3,2,39,55,57,9,0.65
517,7,11,5,7,3,2,39,55,59,10,0.65
518,4,3,1,2,1,2,17,17,17,0,0.65
518,4,3,1,2,1,2,17,24,21,1,0.65
518,4,3,1,2,1,2,17,24,24,2,0.65
518,4,3,1,2,1,2,17,26,24,3,0.65
518,4,3,1,2,1,2,17,24,25,4,0.65
518,4,3,1,2,1,2,17,25,25,5,0.65
518,4,3,1,2,1,2,17,26,25,6,0.65
518,4,3,1,2,1,2,17,26,24,7,0.65
518,4,3,1,2,1,2,17,25,25,8,0.65
518,4,3,1,2,1,2,17,25,25,9,0.65
518,4,3,1,2,1,2,17,26,24,10,0.65
519,8,3,8,2,4,1,45,45,45,0,0.65
519,8,3,8,2,4,1,45,57,59,1,0.65
519,8,3,8,2,4,1,45,63,64,2,0.65
519,8,3,8,2,4,1,45,63,65,3,0.65
519,8,3,8,2,4,1,45,65,66,4,0.65
519,8,3,8,2,4,1,45,63,65,5,0.65
519,8,3,8,2,4,1,45,63,66,6,0.65
519,8,3,8,2,4,1,45,61,66,7,0.65
519,8,3,8,2,4,1,45,63,66,8,0.65
519,8,3,8,2,4,1,45,64,66,9,0.65
519,8,3,8,2,4,1,45,63,66,10,0.65
520,4,4,3,4,2,3,19,19,19,0,0.65
520,4,4,3,4,2,3,19,26,25,1,0.65
520,4,4,3,4,2,3,19,29,25,2,0.65
520,4,4,3,4,2,3,19,27,27,3,0.65
520,4,4,3,4,2,3,19,28,27,4,0.65
520,4,4,3,4,2,3,19,28,27,5,0.65
520,4,4,3,4,2,3,19,26,28,6,0.65
520,4,4,3,4,2,3,19,27,29,7,0.65
520,4,4,3,4,2,3,19,29,28,8,0.65
520,4,4,3,4,2,3,19,26,27,9,0.65
520,4,4,3,4,2,3,19,28,27,10,0.65
521,3,11,3,7,1,4,10,10,10,0,0.65
521,3,11,3,7,1,4,10,14,13,1,0.65
521,3,11,3,7,1,4,10,13,14,2,0.65
521,3,11,3,7,1,4,10,15,16,3,0.65
521,3,11,3,7,1,4,10,15,15,4,0.65
521,3,11,3,7,1,4,10,15,15,5,0.65
521,3,11,3,7,1,4,10,15,15,6,0.65
521,3,11,3,7,1,4,10,16,14,7,0.65
521,3,11,3,7,1,4,10,16,15,8,0.65
521,3,11,3,7,1,4,10,15,15,9,0.65
521,3,11,3,7,1,4,10,14,16,10,0.65
522,5,1,3,0,3,0,28,28,28,0,0.65
522,5,1,3,0,3,0,28,35,37,1,0.65
522,5,1,3,0,3,0,28,38,39,2,0.65
522,5,1,3,0,3,0,28,40,41,3,0.65
522,5,1,3,0,3,0,28,39,41,4,0.65
522,5,1,3,0,3,0,28,39,40,5,0.65
522,5,1,3,0,3,0,28,38,42,6,0.65
522,5,1,3,0,3,0,28,39,41,7,0.65
522,5,1,3,0,3,0,28,39,40,8,0.65
522,5,1,3,0,3,0,28,40,41,9,0.65
522,5,1,3,0,3,0,28,39,41,10,0.65
523,4,1,0,1,0,1,18,18,18,0,0.65
523,4,1,0,1,0,1,18,25,24,1,0.65
523,4,1,0,1,0,1,18,25,27,2,0.65
523,4,1,0,1,0,1,18,28,27,3,0.65
523,4,1,0,1,0,1,18,26,27,4,0.65
523,4,1,0,1,0,1,18,27,27,5,0.65
523,4,1,0,1,0,1,18,26,27,6,0.65
523,4,1,0,1,0,1,18,25,25,7,0.65
523,4,1,0,1,0,1,18,24,26,8,0.65
523,4,1,0,1,0,1,18,26,26,9,0.65
523,4,1,0,1,0,1,18,28,29,10,0.65
524,2,2,1,2,1,2,5,5,5,0,0.65
524,2,2,1,2,1,2,5,7,6,1,0.65
524,2,2,1,2,1,2,5,10,7,2,0.65
524,2,2,1,2,1,2,5,7,6,3,0.65
524,2,2,1,2,1,2,5,6,7,4,0.65
524,2,2,1,2,1,2,5,7,8,5,0.65
524,2,2,1,2,1,2,5,6,8,6,0.65
524,2,2,1,2,1,2,5,7,5,7,0.65
524,2,2,1,2,1,2,5,6,6,8,0.65
524,2,2,1,2,1,2,5,7,7,9,0.65
524,2,2,1,2,1,2,5,8,6,10,0.65
525,8,10,5,8,3,2,47,47,47,0,0.65
525,8,10,5,8,3,2,47,62,61,1,0.65
525,8,10,5,8,3,2,47,66,66,2,0.65
525,8,10,5,8,3,2,47,66,66,3,0.65
525,8,10,5,8,3,2,47,66,66,4,0.65
525,8,10,5,8,3,2,47,66,66,5,0.65
525,8,10,5,8,3,2,47,66,66,6,0.65
525,8,10,5,8,3,2,47,66,66,7,0.65
525,8,10,5,8,3,2,47,66,66,8,0.65
525,8,10,5,8,3,2,47,66,66,9,0.65
525,8,10,5,8,3,2,47,66,66,10,0.65
526,6,5,6,5,3,2,36,36,36,0,0.65
526,6,5,6,5,3,2,36,48,47,1,0.65
526,6,5,6,5,3,2,36,48,53,2,0.65
526,6,5,6,5,3,2,36,50,53,3,0.65
526,6,5,6,5,3,2,36,50,54,4,0.65
526,6,5,6,5,3,2,36,51,54,5,0.65
526,6,5,6,5,3,2,36,50,54,6,0.65
526,6,5,6,5,3,2,36,52,54,7,0.65
526,6,5,6,5,3,2,36,51,51,8,0.65
526,6,5,6,5,3,2,36,52,52,9,0.65
526,6,5,6,5,3,2,36,50,54,10,0.65
527,10,7,5,4,2,3,60,60,60,0,0.65
527,10,7,5,4,2,3,60,66,66,1,0.65
527,10,7,5,4,2,3,60,66,66,2,0.65
527,10,7,5,4,2,3,60,66,66,3,0.65
527,10,7,5,4,2,3,60,66,66,4,0.65
527,10,7,5,4,2,3,60,66,66,5,0.65
527,10,7,5,4,2,3,60,66,66,6,0.65
527,10,7,5,4,2,3,60,66,66,7,0.65
527,10,7,5,4,2,3,60,66,66,8,0.65
527,10,7,5,4,2,3,60,66,66,9,0.65
527,10,7,5,4,2,3,60,66,66,10,0.65
528,2,12,2,7,2,3,1,1,1,0,0.65
528,2,12,2,7,2,3,1,2,1,1,0.65
528,2,12,2,7,2,3,1,2,3,2,0.65
528,2,12,2,7,2,3,1,1,2,3,0.65
528,2,12,2,7,2,3,1,1,2,4,0.65
528,2,12,2,7,2,3,1,2,2,5,0.65
528,2,12,2,7,2,3,1,2,2,6,0.65
528,2,12,2,7,2,3,1,0,2,7,0.65
528,2,12,2,7,2,3,1,2,1,8,0.65
528,2,12,2,7,2,3,1,1,1,9,0.65
528,2,12,2,7,2,3,1,0,0,10,0.65
529,3,2,2,0,2,0,12,12,12,0,0.65
529,3,2,2,0,2,0,12,15,16,1,0.65
529,3,2,2,0,2,0,12,17,17,2,0.65
529,3,2,2,0,2,0,12,18,18,3,0.65
529,3,2,2,0,2,0,12,18,19,4,0.65
529,3,2,2,0,2,0,12,17,17,5,0.65
529,3,2,2,0,2,0,12,18,18,6,0.65
529,3,2,2,0,2,0,12,19,19,7,0.65
529,3,2,2,0,2,0,12,17,17,8,0.65
529,3,2,2,0,2,0,12,18,16,9,0.65
529,3,2,2,0,2,0,12,18,19,10,0.65
530,4,9,4,4,2,3,19,19,19,0,0.65
530,4,9,4,4,2,3,19,23,24,1,0.65
530,4,9,4,4,2,3,19,28,26,2,0.65
530,4,9,4,4,2,3,19,26,28,3,0.65
530,4,9,4,4,2,3,19,27,29,4,0.65
530,4,9,4,4,2,3,19,29,29,5,0.65
530,4,9,4,4,2,3,19,27,29,6,0.65
530,4,9,4,4,2,3,19,27,28,7,0.65
530,4,9,4,4,2,3,19,27,29,8,0.65
530,4,9,4,4,2,3,19,28,27,9,0.65
530,4,9,4,4,2,3,19,26,27,10,0.65
531,6,11,4,6,3,2,35,35,35,0,0.65
531,6,11,4,6,3,2,35,46,47,1,0.65
531,6,11,4,6,3,2,35,49,49,2,0.65
531,6,11,4,6,3,2,35,50,51,3,0.65
531,6,11,4,6,3,2,35,50,52,4,0.65
531,6,11,4,6,3,2,35,49,53,5,0.65
531,6,11,4,6,3,2,35,50,50,6,0.65
531,6,11,4,6,3,2,35,50,52,7,0.65
531,6,11,4,6,3,2,35,49,51,8,0.65
531,6,11,4,6,3,2,35,50,51,9,0.65
531,6,11,4,6,3,2,35,51,50,10,0.65
532,9,3,8,3,4,1,53,53,53,0,0.65
532,9,3,8,3,4,1,53,66,66,1,0.65
532,9,3,8,3,4,1,53,66,66,2,0.65
532,9,3,8,3,4,1,53,66,66,3,0.65
532,9,3,8,3,4,1,53,66,66,4,0.65
532,9,3,8,3,4,1,53,66,66,5,0.65
532,9,3,8,3,4,1,53,66,66,6,0.65
532,9,3,8,3,4,1,53,66,66,7,0.65
532,9,3,8,3,4,1,53,66,66,8,0.65
532,9,3,8,3,4,1,53,66,66,9,0.65
532,9,3,8,3,4,1,53,66,66,10,0.65
533,7,8,4,3,3,2,40,40,40,0,0.65
533,7,8,4,3,3,2,40,50,53,1,0.65
533,7,8,4,3,3,2,40,54,57,2,0.65
533,7,8,4,3,3,2,40,54,58,3,0.65
533,7,8,4,3,3,2,40,57,58,4,0.65
533,7,8,4,3,3,2,40,56,59,5,0.65
533,7,8,4,3,3,2,40,57,59,6,0.65
533,7,8,4,3,3,2,40,57,59,7,0.65
533,7,8,4,3,3,2,40,54,59,8,0.65
533,7,8,4,3,3,2,40,57,57,9,0.65
533,7,8,4,3,3,2,40,56,57,10,0.65
534,8,7,3,6,1,4,47,47,47,0,0.65
534,8,7,3,6,1,4,47,60,61,1,0.65
534,8,7,3,6,1,4,47,66,66,2,0.65
534,8,7,3,6,1,4,47,66,66,3,0.65
534,8,7,3,6,1,4,47,66,66,4,0.65
534,8,7,3,6,1,4,47,66,66,5,0.65
534,8,7,3,6,1,4,47,66,66,6,0.65
534,8,7,3,6,1,4,47,66,66,7,0.65
534,8,7,3,6,1,4,47,66,66,8,0.65
534,8,7,3,6,1,4,47,66,66,9,0.65
534,8,7,3,6,1,4,47,66,66,10,0.65
535,4,13,4,8,2,3,17,17,17,0,0.65
535,4,13,4,8,2,3,17,23,24,1,0.65
535,4,13,4,8,2,3,17,24,26,2,0.65
535,4,13,4,8,2,3,17,25,24,3,0.65
535,4,13,4,8,2,3,17,25,23,4,0.65
535,4,13,4,8,2,3,17,24,23,5,0.65
535,4,13,4,8,2,3,17,24,24,6,0.65
535,4,13,4,8,2,3,17,25,24,7,0.65
535,4,13,4,8,2,3,17,26,26,8,0.65
535,4,13,4,8,2,3,17,25,26,9,0.65
535,4,13,4,8,2,3,17,26,25,10,0.65
536,9,3,8,3,5,0,58,58,58,0,0.65
536,9,3,8,3,5,0,58,66,66,1,0.65
536,9,3,8,3,5,0,58,66,66,2,0.65
536,9,3,8,3,5,0,58,66,66,3,0.65
536,9,3,8,3,5,0,58,66,66,4,0.65
536,9,3,8,3,5,0,58,66,66,5,0.65
536,9,3,8,3,5,0,58,66,66,6,0.65
536,9,3,8,3,5,0,58,66,66,7,0.65
536,9,3,8,3,5,0,58,66,66,8,0.65
536,9,3,8,3,5,0,58,66,66,9,0.65
536,9,3,8,3,5,0,58,66,66,10,0.65
537,4,5,2,4,2,3,17,17,17,0,0.65
537,4,5,2,4,2,3,17,24,23,1,0.65
537,4,5,2,4,2,3,17,23,25,2,0.65
537,4,5,2,4,2,3,17,25,27,3,0.65
537,4,5,2,4,2,3,17,26,25,4,0.65
537,4,5,2,4,2,3,17,26,26,5,0.65
537,4,5,2,4,2,3,17,24,26,6,0.65
537,4,5,2,4,2,3,17,24,24,7,0.65
537,4,5,2,4,2,3,17,25,24,8,0.65
537,4,5,2,4,2,3,17,25,23,9,0.65
537,4,5,2,4,2,3,17,26,27,10,0.65
538,3,7,0,3,0,3,8,8,8,0,0.65
538,3,7,0,3,0,3,8,11,9,1,0.65
538,3,7,0,3,0,3,8,12,11,2,0.65
538,3,7,0,3,0,3,8,13,11,3,0.65
538,3,7,0,3,0,3,8,13,14,4,0.65
538,3,7,0,3,0,3,8,12,13,5,0.65
538,3,7,0,3,0,3,8,11,13,6,0.65
538,3,7,0,3,0,3,8,11,12,7,0.65
538,3,7,0,3,0,3,8,12,13,8,0.65
538,3,7,0,3,0,3,8,11,12,9,0.65
538,3,7,0,3,0,3,8,13,12,10,0.65
539,4,1,3,0,3,0,17,17,17,0,0.65
539,4,1,3,0,3,0,17,22,21,1,0.65
539,4,1,3,0,3,0,17,23,24,2,0.65
539,4,1,3,0,3,0,17,23,25,3,0.65
539,4,1,3,0,3,0,17,25,27,4,0.65
539,4,1,3,0,3,0,17,23,24,5,0.65
539,4,1,3,0,3,0,17,23,26,6,0.65
539,4,1,3,0,3,0,17,24,24,7,0.65
539,4,1,3,0,3,0,17,25,26,8,0.65
539,4,1,3,0,3,0,17,26,26,9,0.65
539,4,1,3,0,3,0,17,25,24,10,0.65
540,4,4,3,4,2,3,22,22,22,0,0.65
540,4,4,3,4,2,3,22,27,30,1,0.65
540,4,4,3,4,2,3,22,31,31,2,0.65
540,4,4,3,4,2,3,22,32,30,3,0.65
540,4,4,3,4,2,3,22,31,32,4,0.65
540,4,4,3,4,2,3,22,30,32,5,0.65
540,4,4,3,4,2,3,22,29,33,6,0.65
540,4,4,3,4,2,3,22,32,33,7,0.65
540,4,4,3,4,2,3,22,32,34,8,0.65
540,4,4,3,4,2,3,22,31,35,9,0.65
540,4,4,3,4,2,3,22,31,33,10,0.65
541,5,10,4,7,0,5,22,22,22,0,0.65
541,5,10,4,7,0,5,22,26,28,1,0.65
541,5,10,4,7,0,5,22,31,30,2,0.65
541,5,10,4,7,0,5,22,31,32,3,0.65
541,5,10,4,7,0,5,22,31,33,4,0.65
541,5,10,4,7,0,5,22,32,33,5,0.65
541,5,10,4,7,0,5,22,33,31,6,0.65
541,5,10,4,7,0,5,22,32,30,7,0.65
541,5,10,4,7,0,5,22,30,30,8,0.65
541,5,10,4,7,0,5,22,30,32,9,0.65
541,5,10,4,7,0,5,22,31,33,10,0.65
542,10,13,7,7,2,3,64,64,64,0,0.65
542,10,13,7,7,2,3,64,66,66,1,0.65
542,10,13,7,7,2,3,64,66,66,2,0.65
542,10,13,7,7,2,3,64,66,66,3,0.65
542,10,13,7,7,2,3,64,66,66,4,0.65
542,10,13,7,7,2,3,64,66,66,5,0.65
542,10,13,7,7,2,3,64,66,66,6,0.65
542,10,13,7,7,2,3,64,66,66,7,0.65
542,10,13,7,7,2,3,64,66,66,8,0.65
542,10,13,7,7,2,3,64,66,66,9,0.65
542,10,13,7,7,2,3,64,66,66,10,0.65
543,9,7,5,3,2,3,53,53,53,0,0.65
543,9,7,5,3,2,3,53,66,66,1,0.65
543,9,7,5,3,2,3,53,66,66,2,0.65
543,9,7,5,3,2,3,53,66,66,3,0.65
543,9,7,5,3,2,3,53,66,66,4,0.65
543,9,7,5,3,2,3,53,66,66,5,0.65
543,9,7,5,3,2,3,53,66,66,6,0.65
543,9,7,5,3,2,3,53,66,66,7,0.65
543,9,7,5,3,2,3,53,66,66,8,0.65
543,9,7,5,3,2,3,53,66,66,9,0.65
543,9,7,5,3,2,3,53,66,66,10,0.65
544,3,5,1,4,1,4,13,13,13,0,0.65
544,3,5,1,4,1,4,13,17,16,1,0.65
544,3,5,1,4,1,4,13,19,17,2,0.65
