network_id,family_nodes,friend_nodes,family_active_nodes,friend_active_nodes,family_support,friend_support,initial_mfq,mfq_with_network,mfq_without_network,episode_number,increase_support_level
47,2,10,1,3,1,3,6,10,9,9,0.25
47,2,10,1,3,1,3,6,9,9,10,0.25
48,3,6,1,2,1,2,8,8,8,0,0.25
48,3,6,1,2,1,2,8,10,11,1,0.25
48,3,6,1,2,1,2,8,11,12,2,0.25
48,3,6,1,2,1,2,8,10,11,3,0.25
48,3,6,1,2,1,2,8,10,11,4,0.25
48,3,6,1,2,1,2,8,10,11,5,0.25
48,3,6,1,2,1,2,8,12,11,6,0.25
48,3,6,1,2,1,2,8,10,11,7,0.25
48,3,6,1,2,1,2,8,11,11,8,0.25
48,3,6,1,2,1,2,8,9,10,9,0.25
48,3,6,1,2,1,2,8,11,11,10,0.25
49,2,5,1,1,1,1,2,2,2,0,0.25
49,2,5,1,1,1,1,2,3,3,1,0.25
49,2,5,1,1,1,1,2,4,2,2,0.25
49,2,5,1,1,1,1,2,2,3,3,0.25
49,2,5,1,1,1,1,2,3,4,4,0.25
49,2,5,1,1,1,1,2,4,4,5,0.25
49,2,5,1,1,1,1,2,4,2,6,0.25
49,2,5,1,1,1,1,2,3,2,7,0.25
49,2,5,1,1,1,1,2,3,6,8,0.25
49,2,5,1,1,1,1,2,3,5,9,0.25
49,2,5,1,1,1,1,2,4,3,10,0.25
50,9,11,4,1,4,1,52,52,52,0,0.25
50,9,11,4,1,4,1,52,66,66,1,0.25
50,9,11,4,1,4,1,52,66,66,2,0.25
50,9,11,4,1,4,1,52,66,66,3,0.25
50,9,11,4,1,4,1,52,66,66,4,0.25
50,9,11,4,1,4,1,52,66,66,5,0.25
50,9,11,4,1,4,1,52,66,66,6,0.25
50,9,11,4,1,4,1,52,66,66,7,0.25
50,9,11,4,1,4,1,52,66,66,8,0.25
50,9,11,4,1,4,1,52,66,66,9,0.25
50,9,11,4,1,4,1,52,66,66,10,0.25
51,5,13,1,7,0,5,25,25,25,0,0.25
51,5,13,1,7,0,5,25,34,33,1,0.25
51,5,13,1,7,0,5,25,33,35,2,0.25
51,5,13,1,7,0,5,25,33,36,3,0.25
51,5,13,1,7,0,5,25,32,37,4,0.25
51,5,13,1,7,0,5,25,32,38,5,0.25
51,5,13,1,7,0,5,25,33,37,6,0.25
51,5,13,1,7,0,5,25,35,36,7,0.25
51,5,13,1,7,0,5,25,33,37,8,0.25
51,5,13,1,7,0,5,25,34,37,9,0.25
51,5,13,1,7,0,5,25,34,35,10,0.25
52,10,9,2,4,2,3,64,64,64,0,0.25
52,10,9,2,4,2,3,64,66,66,1,0.25
52,10,9,2,4,2,3,64,66,66,2,0.25
52,10,9,2,4,2,3,64,66,66,3,0.25
52,10,9,2,4,2,3,64,66,66,4,0.25
52,10,9,2,4,2,3,64,66,66,5,0.25
52,10,9,2,4,2,3,64,66,66,6,0.25
52,10,9,2,4,2,3,64,66,66,7,0.25
52,10,9,2,4,2,3,64,66,66,8,0.25
52,10,9,2,4,2,3,64,66,66,9,0.25
52,10,9,2,4,2,3,64,66,66,10,0.25
53,8,1,4,0,4,0,50,50,50,0,0.25
53,8,1,4,0,4,0,50,64,66,1,0.25
53,8,1,4,0,4,0,50,66,66,2,0.25
53,8,1,4,0,4,0,50,66,66,3,0.25
53,8,1,4,0,4,0,50,66,66,4,0.25
53,8,1,4,0,4,0,50,66,66,5,0.25
53,8,1,4,0,4,0,50,66,66,6,0.25
53,8,1,4,0,4,0,50,66,66,7,0.25
53,8,1,4,0,4,0,50,66,66,8,0.25
53,8,1,4,0,4,0,50,66,66,9,0.25
53,8,1,4,0,4,0,50,66,66,10,0.25
54,4,3,1,0,1,0,20,20,20,0,0.25
54,4,3,1,0,1,0,20,27,26,1,0.25
54,4,3,1,0,1,0,20,29,28,2,0.25
54,4,3,1,0,1,0,20,29,31,3,0.25
54,4,3,1,0,1,0,20,28,29,4,0.25
54,4,3,1,0,1,0,20,29,28,5,0.25
54,4,3,1,0,1,0,20,29,30,6,0.25
54,4,3,1,0,1,0,20,29,32,7,0.25
54,4,3,1,0,1,0,20,29,31,8,0.25
54,4,3,1,0,1,0,20,28,30,9,0.25
54,4,3,1,0,1,0,20,29,31,10,0.25
55,10,11,2,6,0,5,64,64,64,0,0.25
55,10,11,2,6,0,5,64,66,66,1,0.25
55,10,11,2,6,0,5,64,66,66,2,0.25
55,10,11,2,6,0,5,64,66,66,3,0.25
55,10,11,2,6,0,5,64,66,66,4,0.25
55,10,11,2,6,0,5,64,66,66,5,0.25
55,10,11,2,6,0,5,64,66,66,6,0.25
55,10,11,2,6,0,5,64,66,66,7,0.25
55,10,11,2,6,0,5,64,66,66,8,0.25
55,10,11,2,6,0,5,64,66,66,9,0.25
55,10,11,2,6,0,5,64,66,66,10,0.25
56,5,10,0,7,0,5,24,24,24,0,0.25
56,5,10,0,7,0,5,24,31,33,1,0.25
56,5,10,0,7,0,5,24,30,32,2,0.25
56,5,10,0,7,0,5,24,31,35,3,0.25
56,5,10,0,7,0,5,24,31,35,4,0.25
56,5,10,0,7,0,5,24,32,34,5,0.25
56,5,10,0,7,0,5,24,32,36,6,0.25
56,5,10,0,7,0,5,24,33,36,7,0.25
56,5,10,0,7,0,5,24,33,35,8,0.25
56,5,10,0,7,0,5,24,32,34,9,0.25
56,5,10,0,7,0,5,24,32,36,10,0.25
57,2,9,1,5,0,5,4,4,4,0,0.25
57,2,9,1,5,0,5,4,5,5,1,0.25
57,2,9,1,5,0,5,4,6,7,2,0.25
57,2,9,1,5,0,5,4,7,5,3,0.25
57,2,9,1,5,0,5,4,7,6,4,0.25
57,2,9,1,5,0,5,4,6,8,5,0.25
57,2,9,1,5,0,5,4,6,7,6,0.25
57,2,9,1,5,0,5,4,6,5,7,0.25
57,2,9,1,5,0,5,4,6,6,8,0.25
57,2,9,1,5,0,5,4,6,6,9,0.25
57,2,9,1,5,0,5,4,6,6,10,0.25
58,6,5,4,1,4,1,34,34,34,0,0.25
58,6,5,4,1,4,1,34,43,46,1,0.25
58,6,5,4,1,4,1,34,46,49,2,0.25
58,6,5,4,1,4,1,34,46,49,3,0.25
58,6,5,4,1,4,1,34,48,49,4,0.25
58,6,5,4,1,4,1,34,47,48,5,0.25
58,6,5,4,1,4,1,34,46,49,6,0.25
58,6,5,4,1,4,1,34,46,49,7,0.25
58,6,5,4,1,4,1,34,46,53,8,0.25
58,6,5,4,1,4,1,34,46,51,9,0.25
58,6,5,4,1,4,1,34,46,50,10,0.25
59,9,8,2,2,2,2,52,52,52,0,0.25
59,9,8,2,2,2,2,52,65,66,1,0.25
59,9,8,2,2,2,2,52,66,66,2,0.25
59,9,8,2,2,2,2,52,66,66,3,0.25
59,9,8,2,2,2,2,52,66,66,4,0.25
59,9,8,2,2,2,2,52,66,66,5,0.25
59,9,8,2,2,2,2,52,66,66,6,0.25
59,9,8,2,2,2,2,52,66,66,7,0.25
59,9,8,2,2,2,2,52,66,66,8,0.25
59,9,8,2,2,2,2,52,66,66,9,0.25
59,9,8,2,2,2,2,52,66,66,10,0.25
60,3,5,0,0,0,0,11,11,11,0,0.25
60,3,5,0,0,0,0,11,15,14,1,0.25
60,3,5,0,0,0,0,11,15,17,2,0.25
60,3,5,0,0,0,0,11,16,14,3,0.25
60,3,5,0,0,0,0,11,15,17,4,0.25
60,3,5,0,0,0,0,11,15,17,5,0.25
60,3,5,0,0,0,0,11,16,17,6,0.25
60,3,5,0,0,0,0,11,16,16,7,0.25
60,3,5,0,0,0,0,11,17,17,8,0.25
60,3,5,0,0,0,0,11,14,17,9,0.25
60,3,5,0,0,0,0,11,14,16,10,0.25
61,5,5,3,2,3,2,28,28,28,0,0.25
61,5,5,3,2,3,2,28,36,36,1,0.25
61,5,5,3,2,3,2,28,36,38,2,0.25
61,5,5,3,2,3,2,28,35,40,3,0.25
61,5,5,3,2,3,2,28,35,40,4,0.25
61,5,5,3,2,3,2,28,37,42,5,0.25
61,5,5,3,2,3,2,28,36,41,6,0.25
61,5,5,3,2,3,2,28,38,42,7,0.25
61,5,5,3,2,3,2,28,38,42,8,0.25
61,5,5,3,2,3,2,28,38,43,9,0.25
61,5,5,3,2,3,2,28,37,42,10,0.25
62,6,8,3,4,2,3,29,29,29,0,0.25
62,6,8,3,4,2,3,29,35,37,1,0.25
62,6,8,3,4,2,3,29,38,41,2,0.25
62,6,8,3,4,2,3,29,39,42,3,0.25
62,6,8,3,4,2,3,29,39,42,4,0.25
62,6,8,3,4,2,3,29,40,43,5,0.25
62,6,8,3,4,2,3,29,40,44,6,0.25
62,6,8,3,4,2,3,29,40,42,7,0.25
62,6,8,3,4,2,3,29,40,42,8,0.25
62,6,8,3,4,2,3,29,40,43,9,0.25
62,6,8,3,4,2,3,29,37,43,10,0.25
63,6,8,5,2,3,2,30,30,30,0,0.25
63,6,8,5,2,3,2,30,36,38,1,0.25
63,6,8,5,2,3,2,30,38,42,2,0.25
63,6,8,5,2,3,2,30,38,44,3,0.25
63,6,8,5,2,3,2,30,39,43,4,0.25
63,6,8,5,2,3,2,30,39,44,5,0.25
63,6,8,5,2,3,2,30,40,44,6,0.25
63,6,8,5,2,3,2,30,41,46,7,0.25
63,6,8,5,2,3,2,30,41,44,8,0.25
63,6,8,5,2,3,2,30,42,45,9,0.25
63,6,8,5,2,3,2,30,40,44,10,0.25
64,6,13,2,4,1,4,34,34,34,0,0.25
64,6,13,2,4,1,4,34,43,45,1,0.25
64,6,13,2,4,1,4,34,48,47,2,0.25
64,6,13,2,4,1,4,34,47,49,3,0.25
64,6,13,2,4,1,4,34,45,47,4,0.25
64,6,13,2,4,1,4,34,45,48,5,0.25
64,6,13,2,4,1,4,34,46,50,6,0.25
64,6,13,2,4,1,4,34,46,50,7,0.25
64,6,13,2,4,1,4,34,46,48,8,0.25
64,6,13,2,4,1,4,34,47,48,9,0.25
64,6,13,2,4,1,4,34,45,49,10,0.25
65,3,1,1,0,1,0,11,11,11,0,0.25
65,3,1,1,0,1,0,11,15,13,1,0.25
65,3,1,1,0,1,0,11,16,16,2,0.25
65,3,1,1,0,1,0,11,14,16,3,0.25
65,3,1,1,0,1,0,11,15,16,4,0.25
65,3,1,1,0,1,0,11,16,17,5,0.25
65,3,1,1,0,1,0,11,17,16,6,0.25
65,3,1,1,0,1,0,11,18,18,7,0.25
65,3,1,1,0,1,0,11,18,15,8,0.25
65,3,1,1,0,1,0,11,17,17,9,0.25
65,3,1,1,0,1,0,11,16,15,10,0.25
66,10,13,1,3,1,3,63,63,63,0,0.25
66,10,13,1,3,1,3,63,66,66,1,0.25
66,10,13,1,3,1,3,63,66,66,2,0.25
66,10,13,1,3,1,3,63,66,66,3,0.25
66,10,13,1,3,1,3,63,66,66,4,0.25
66,10,13,1,3,1,3,63,66,66,5,0.25
66,10,13,1,3,1,3,63,66,66,6,0.25
66,10,13,1,3,1,3,63,66,66,7,0.25
66,10,13,1,3,1,3,63,66,66,8,0.25
66,10,13,1,3,1,3,63,66,66,9,0.25
66,10,13,1,3,1,3,63,66,66,10,0.25
67,9,6,2,2,2,2,52,52,52,0,0.25
67,9,6,2,2,2,2,52,66,66,1,0.25
67,9,6,2,2,2,2,52,66,66,2,0.25
67,9,6,2,2,2,2,52,66,66,3,0.25
67,9,6,2,2,2,2,52,66,66,4,0.25
67,9,6,2,2,2,2,52,66,66,5,0.25
67,9,6,2,2,2,2,52,66,66,6,0.25
67,9,6,2,2,2,2,52,66,66,7,0.25
67,9,6,2,2,2,2,52,66,66,8,0.25
67,9,6,2,2,2,2,52,66,66,9,0.25
67,9,6,2,2,2,2,52,66,66,10,0.25
68,6,7,3,3,2,3,32,32,32,0,0.25
68,6,7,3,3,2,3,32,39,41,1,0.25
68,6,7,3,3,2,3,32,44,46,2,0.25
68,6,7,3,3,2,3,32,42,47,3,0.25
68,6,7,3,3,2,3,32,44,46,4,0.25
68,6,7,3,3,2,3,32,45,47,5,0.25
68,6,7,3,3,2,3,32,43,46,6,0.25
68,6,7,3,3,2,3,32,43,48,7,0.25
68,6,7,3,3,2,3,32,45,49,8,0.25
68,6,7,3,3,2,3,32,43,48,9,0.25
68,6,7,3,3,2,3,32,45,47,10,0.25
69,2,8,1,4,1,4,3,3,3,0,0.25
69,2,8,1,4,1,4,3,4,4,1,0.25
69,2,8,1,4,1,4,3,5,3,2,0.25
69,2,8,1,4,1,4,3,4,4,3,0.25
69,2,8,1,4,1,4,3,3,5,4,0.25
69,2,8,1,4,1,4,3,4,4,5,0.25
69,2,8,1,4,1,4,3,4,3,6,0.25
69,2,8,1,4,1,4,3,4,4,7,0.25
69,2,8,1,4,1,4,3,4,3,8,0.25
69,2,8,1,4,1,4,3,3,4,9,0.25
69,2,8,1,4,1,4,3,4,4,10,0.25
70,7,5,3,1,3,1,43,43,43,0,0.25
70,7,5,3,1,3,1,43,56,58,1,0.25
70,7,5,3,1,3,1,43,59,60,2,0.25
70,7,5,3,1,3,1,43,59,65,3,0.25
70,7,5,3,1,3,1,43,61,66,4,0.25
70,7,5,3,1,3,1,43,60,65,5,0.25
70,7,5,3,1,3,1,43,60,64,6,0.25
70,7,5,3,1,3,1,43,58,63,7,0.25
70,7,5,3,1,3,1,43,59,62,8,0.25
70,7,5,3,1,3,1,43,60,60,9,0.25
70,7,5,3,1,3,1,43,59,61,10,0.25
71,10,4,4,2,3,2,63,63,63,0,0.25
71,10,4,4,2,3,2,63,66,66,1,0.25
71,10,4,4,2,3,2,63,66,66,2,0.25
71,10,4,4,2,3,2,63,66,66,3,0.25
71,10,4,4,2,3,2,63,66,66,4,0.25
71,10,4,4,2,3,2,63,66,66,5,0.25
71,10,4,4,2,3,2,63,66,66,6,0.25
71,10,4,4,2,3,2,63,66,66,7,0.25
71,10,4,4,2,3,2,63,66,66,8,0.25
71,10,4,4,2,3,2,63,66,66,9,0.25
71,10,4,4,2,3,2,63,66,66,10,0.25
72,10,11,4,4,3,2,63,63,63,0,0.25
72,10,11,4,4,3,2,63,66,66,1,0.25
72,10,11,4,4,3,2,63,66,66,2,0.25
72,10,11,4,4,3,2,63,66,66,3,0.25
72,10,11,4,4,3,2,63,66,66,4,0.25
72,10,11,4,4,3,2,63,66,66,5,0.25
72,10,11,4,4,3,2,63,66,66,6,0.25
72,10,11,4,4,3,2,63,66,66,7,0.25
72,10,11,4,4,3,2,63,66,66,8,0.25
72,10,11,4,4,3,2,63,66,66,9,0.25
72,10,11,4,4,3,2,63,66,66,10,0.25
73,9,7,4,2,3,2,54,54,54,0,0.25
73,9,7,4,2,3,2,54,66,66,1,0.25
73,9,7,4,2,3,2,54,66,66,2,0.25
73,9,7,4,2,3,2,54,66,66,3,0.25
73,9,7,4,2,3,2,54,66,66,4,0.25
73,9,7,4,2,3,2,54,66,66,5,0.25
73,9,7,4,2,3,2,54,66,66,6,0.25
73,9,7,4,2,3,2,54,66,66,7,0.25
73,9,7,4,2,3,2,54,66,66,8,0.25
73,9,7,4,2,3,2,54,66,66,9,0.25
73,9,7,4,2,3,2,54,66,66,10,0.25
74,3,12,1,5,1,4,13,13,13,0,0.25
74,3,12,1,5,1,4,13,16,19,1,0.25
74,3,12,1,5,1,4,13,19,18,2,0.25
74,3,12,1,5,1,4,13,20,18,3,0.25
74,3,12,1,5,1,4,13,17,18,4,0.25
74,3,12,1,5,1,4,13,21,20,5,0.25
74,3,12,1,5,1,4,13,19,20,6,0.25
74,3,12,1,5,1,4,13,19,20,7,0.25
74,3,12,1,5,1,4,13,20,20,8,0.25
74,3,12,1,5,1,4,13,20,19,9,0.25
74,3,12,1,5,1,4,13,17,20,10,0.25
75,7,3,1,1,1,1,44,44,44,0,0.25
75,7,3,1,1,1,1,44,59,59,1,0.25
75,7,3,1,1,1,1,44,63,62,2,0.25
75,7,3,1,1,1,1,44,62,64,3,0.25
75,7,3,1,1,1,1,44,64,65,4,0.25
75,7,3,1,1,1,1,44,64,65,5,0.25
75,7,3,1,1,1,1,44,62,63,6,0.25
75,7,3,1,1,1,1,44,62,65,7,0.25
75,7,3,1,1,1,1,44,64,65,8,0.25
75,7,3,1,1,1,1,44,64,66,9,0.25
75,7,3,1,1,1,1,44,64,66,10,0.25
76,7,11,0,6,0,5,37,37,37,0,0.25
76,7,11,0,6,0,5,37,47,49,1,0.25
76,7,11,0,6,0,5,37,48,53,2,0.25
76,7,11,0,6,0,5,37,48,55,3,0.25
76,7,11,0,6,0,5,37,49,56,4,0.25
76,7,11,0,6,0,5,37,51,55,5,0.25
76,7,11,0,6,0,5,37,50,52,6,0.25
76,7,11,0,6,0,5,37,51,54,7,0.25
76,7,11,0,6,0,5,37,49,54,8,0.25
76,7,11,0,6,0,5,37,50,54,9,0.25
76,7,11,0,6,0,5,37,51,54,10,0.25
77,2,11,1,3,1,3,4,4,4,0,0.25
77,2,11,1,3,1,3,4,4,5,1,0.25
77,2,11,1,3,1,3,4,4,5,2,0.25
77,2,11,1,3,1,3,4,5,5,3,0.25
77,2,11,1,3,1,3,4,5,4,4,0.25
77,2,11,1,3,1,3,4,5,3,5,0.25
77,2,11,1,3,1,3,4,7,5,6,0.25
77,2,11,1,3,1,3,4,8,4,7,0.25
77,2,11,1,3,1,3,4,8,4,8,0.25
77,2,11,1,3,1,3,4,6,6,9,0.25
77,2,11,1,3,1,3,4,6,6,10,0.25
78,8,6,5,2,4,1,49,49,49,0,0.25
78,8,6,5,2,4,1,49,62,63,1,0.25
78,8,6,5,2,4,1,49,66,66,2,0.25
78,8,6,5,2,4,1,49,66,66,3,0.25
78,8,6,5,2,4,1,49,66,66,4,0.25
78,8,6,5,2,4,1,49,66,66,5,0.25
78,8,6,5,2,4,1,49,66,66,6,0.25
78,8,6,5,2,4,1,49,66,66,7,0.25
78,8,6,5,2,4,1,49,66,66,8,0.25
78,8,6,5,2,4,1,49,66,66,9,0.25
78,8,6,5,2,4,1,49,66,66,10,0.25
79,2,12,0,7,0,5,7,7,7,0,0.25
79,2,12,0,7,0,5,7,8,10,1,0.25
79,2,12,0,7,0,5,7,10,10,2,0.25
79,2,12,0,7,0,5,7,8,9,3,0.25
79,2,12,0,7,0,5,7,10,10,4,0.25
79,2,12,0,7,0,5,7,10,11,5,0.25
79,2,12,0,7,0,5,7,10,10,6,0.25
79,2,12,0,7,0,5,7,9,10,7,0.25
79,2,12,0,7,0,5,7,9,10,8,0.25
79,2,12,0,7,0,5,7,12,10,9,0.25
79,2,12,0,7,0,5,7,11,9,10,0.25
80,10,10,3,4,2,3,60,60,60,0,0.25
80,10,10,3,4,2,3,60,66,66,1,0.25
80,10,10,3,4,2,3,60,66,66,2,0.25
80,10,10,3,4,2,3,60,66,66,3,0.25
80,10,10,3,4,2,3,60,66,66,4,0.25
80,10,10,3,4,2,3,60,66,66,5,0.25
80,10,10,3,4,2,3,60,66,66,6,0.25
80,10,10,3,4,2,3,60,66,66,7,0.25
80,10,10,3,4,2,3,60,66,66,8,0.25
80,10,10,3,4,2,3,60,66,66,9,0.25
80,10,10,3,4,2,3,60,66,66,10,0.25
81,2,6,0,4,0,4,3,3,3,0,0.25
81,2,6,0,4,0,4,3,3,4,1,0.25
81,2,6,0,4,0,4,3,4,4,2,0.25
81,2,6,0,4,0,4,3,4,3,3,0.25
81,2,6,0,4,0,4,3,5,5,4,0.25
81,2,6,0,4,0,4,3,6,6,5,0.25
81,2,6,0,4,0,4,3,5,6,6,0.25
81,2,6,0,4,0,4,3,4,5,7,0.25
81,2,6,0,4,0,4,3,4,5,8,0.25
81,2,6,0,4,0,4,3,4,5,9,0.25
81,2,6,0,4,0,4,3,4,3,10,0.25
82,8,13,3,4,2,3,48,48,48,0,0.25
82,8,13,3,4,2,3,48,59,64,1,0.25
82,8,13,3,4,2,3,48,64,66,2,0.25
82,8,13,3,4,2,3,48,66,66,3,0.25
82,8,13,3,4,2,3,48,66,66,4,0.25
82,8,13,3,4,2,3,48,66,66,5,0.25
82,8,13,3,4,2,3,48,66,66,6,0.25
82,8,13,3,4,2,3,48,66,66,7,0.25
82,8,13,3,4,2,3,48,66,66,8,0.25
82,8,13,3,4,2,3,48,66,66,9,0.25
82,8,13,3,4,2,3,48,66,66,10,0.25
83,8,5,1,2,1,2,49,49,49,0,0.25
83,8,5,1,2,1,2,49,63,64,1,0.25
83,8,5,1,2,1,2,49,66,66,2,0.25
83,8,5,1,2,1,2,49,66,66,3,0.25
83,8,5,1,2,1,2,49,66,66,4,0.25
83,8,5,1,2,1,2,49,66,66,5,0.25
83,8,5,1,2,1,2,49,66,66,6,0.25
83,8,5,1,2,1,2,49,66,66,7,0.25
83,8,5,1,2,1,2,49,66,66,8,0.25
83,8,5,1,2,1,2,49,66,66,9,0.25
83,8,5,1,2,1,2,49,66,66,10,0.25
84,7,10,1,2,1,2,43,43,43,0,0.25
84,7,10,1,2,1,2,43,56,59,1,0.25
84,7,10,1,2,1,2,43,58,62,2,0.25
84,7,10,1,2,1,2,43,61,62,3,0.25
84,7,10,1,2,1,2,43,60,64,4,0.25
84,7,10,1,2,1,2,43,60,65,5,0.25
84,7,10,1,2,1,2,43,61,64,6,0.25
84,7,10,1,2,1,2,43,61,63,7,0.25
84,7,10,1,2,1,2,43,61,63,8,0.25
84,7,10,1,2,1,2,43,60,63,9,0.25
84,7,10,1,2,1,2,43,61,63,10,0.25
85,8,1,3,0,3,0,47,47,47,0,0.25
85,8,1,3,0,3,0,47,59,63,1,0.25
85,8,1,3,0,3,0,47,63,66,2,0.25
85,8,1,3,0,3,0,47,65,66,3,0.25
85,8,1,3,0,3,0,47,65,66,4,0.25
85,8,1,3,0,3,0,47,66,66,5,0.25
85,8,1,3,0,3,0,47,66,66,6,0.25
85,8,1,3,0,3,0,47,64,66,7,0.25
85,8,1,3,0,3,0,47,65,66,8,0.25
85,8,1,3,0,3,0,47,66,66,9,0.25
85,8,1,3,0,3,0,47,66,66,10,0.25
86,10,9,5,2,3,2,64,64,64,0,0.25
86,10,9,5,2,3,2,64,66,66,1,0.25
86,10,9,5,2,3,2,64,66,66,2,0.25
86,10,9,5,2,3,2,64,66,66,3,0.25
86,10,9,5,2,3,2,64,66,66,4,0.25
86,10,9,5,2,3,2,64,66,66,5,0.25
86,10,9,5,2,3,2,64,66,66,6,0.25
86,10,9,5,2,3,2,64,66,66,7,0.25
86,10,9,5,2,3,2,64,66,66,8,0.25
86,10,9,5,2,3,2,64,66,66,9,0.25
86,10,9,5,2,3,2,64,66,66,10,0.25
87,7,8,4,2,4,1,41,41,41,0,0.25
87,7,8,4,2,4,1,41,51,53,1,0.25
87,7,8,4,2,4,1,41,54,58,2,0.25
87,7,8,4,2,4,1,41,55,60,3,0.25
87,7,8,4,2,4,1,41,57,59,4,0.25
87,7,8,4,2,4,1,41,56,60,5,0.25
87,7,8,4,2,4,1,41,57,61,6,0.25
87,7,8,4,2,4,1,41,57,59,7,0.25
87,7,8,4,2,4,1,41,56,61,8,0.25
87,7,8,4,2,4,1,41,56,59,9,0.25
87,7,8,4,2,4,1,41,56,61,10,0.25
88,6,3,3,1,3,1,33,33,33,0,0.25
88,6,3,3,1,3,1,33,40,45,1,0.25
88,6,3,3,1,3,1,33,43,49,2,0.25
88,6,3,3,1,3,1,33,45,48,3,0.25
88,6,3,3,1,3,1,33,43,46,4,0.25
88,6,3,3,1,3,1,33,45,47,5,0.25
88,6,3,3,1,3,1,33,43,47,6,0.25
88,6,3,3,1,3,1,33,44,49,7,0.25
88,6,3,3,1,3,1,33,45,47,8,0.25
88,6,3,3,1,3,1,33,46,47,9,0.25
88,6,3,3,1,3,1,33,47,49,10,0.25
89,9,8,4,2,3,2,57,57,57,0,0.25
89,9,8,4,2,3,2,57,66,66,1,0.25
89,9,8,4,2,3,2,57,66,66,2,0.25
89,9,8,4,2,3,2,57,66,66,3,0.25
89,9,8,4,2,3,2,57,66,66,4,0.25
89,9,8,4,2,3,2,57,66,66,5,0.25
89,9,8,4,2,3,2,57,66,66,6,0.25
89,9,8,4,2,3,2,57,66,66,7,0.25
89,9,8,4,2,3,2,57,66,66,8,0.25
89,9,8,4,2,3,2,57,66,66,9,0.25
89,9,8,4,2,3,2,57,66,66,10,0.25
90,7,5,3,2,3,2,43,43,43,0,0.25
90,7,5,3,2,3,2,43,54,57,1,0.25
90,7,5,3,2,3,2,43,57,60,2,0.25
90,7,5,3,2,3,2,43,60,62,3,0.25
90,7,5,3,2,3,2,43,60,63,4,0.25
90,7,5,3,2,3,2,43,59,65,5,0.25
90,7,5,3,2,3,2,43,60,63,6,0.25
90,7,5,3,2,3,2,43,59,65,7,0.25
90,7,5,3,2,3,2,43,59,64,8,0.25
90,7,5,3,2,3,2,43,57,62,9,0.25
90,7,5,3,2,3,2,43,59,64,10,0.25
91,8,4,5,2,3,2,49,49,49,0,0.25
91,8,4,5,2,3,2,49,61,64,1,0.25
91,8,4,5,2,3,2,49,66,66,2,0.25
91,8,4,5,2,3,2,49,66,66,3,0.25
91,8,4,5,2,3,2,49,66,66,4,0.25
91,8,4,5,2,3,2,49,66,66,5,0.25
91,8,4,5,2,3,2,49,66,66,6,0.25
91,8,4,5,2,3,2,49,66,66,7,0.25
91,8,4,5,2,3,2,49,66,66,8,0.25
91,8,4,5,2,3,2,49,66,66,9,0.25
91,8,4,5,2,3,2,49,66,66,10,0.25
92,6,8,1,2,1,2,30,30,30,0,0.25
92,6,8,1,2,1,2,30,38,41,1,0.25
92,6,8,1,2,1,2,30,41,43,2,0.25
92,6,8,1,2,1,2,30,42,45,3,0.25
92,6,8,1,2,1,2,30,42,45,4,0.25
92,6,8,1,2,1,2,30,43,46,5,0.25
92,6,8,1,2,1,2,30,43,44,6,0.25
92,6,8,1,2,1,2,30,41,44,7,0.25
92,6,8,1,2,1,2,30,42,47,8,0.25
92,6,8,1,2,1,2,30,43,45,9,0.25
92,6,8,1,2,1,2,30,41,43,10,0.25
93,10,13,2,5,2,3,64,64,64,0,0.25
93,10,13,2,5,2,3,64,66,66,1,0.25
93,10,13,2,5,2,3,64,66,66,2,0.25
93,10,13,2,5,2,3,64,66,66,3,0.25
93,10,13,2,5,2,3,64,66,66,4,0.25
93,10,13,2,5,2,3,64,66,66,5,0.25
93,10,13,2,5,2,3,64,66,66,6,0.25
93,10,13,2,5,2,3,64,66,66,7,0.25
93,10,13,2,5,2,3,64,66,66,8,0.25
93,10,13,2,5,2,3,64,66,66,9,0.25
93,10,13,2,5,2,3,64,66,66,10,0.25
94,2,4,1,2,1,2,2,2,2,0,0.25
94,2,4,1,2,1,2,2,3,1,1,0.25
94,2,4,1,2,1,2,2,3,3,2,0.25
94,2,4,1,2,1,2,2,5,3,3,0.25
94,2,4,1,2,1,2,2,2,3,4,0.25
94,2,4,1,2,1,2,2,3,2,5,0.25
94,2,4,1,2,1,2,2,4,3,6,0.25
94,2,4,1,2,1,2,2,5,3,7,0.25
94,2,4,1,2,1,2,2,3,3,8,0.25
94,2,4,1,2,1,2,2,5,4,9,0.25
94,2,4,1,2,1,2,2,6,4,10,0.25
95,6,8,4,2,4,1,30,30,30,0,0.25
95,6,8,4,2,4,1,30,36,40,1,0.25
95,6,8,4,2,4,1,30,39,44,2,0.25
95,6,8,4,2,4,1,30,39,45,3,0.25
95,6,8,4,2,4,1,30,39,44,4,0.25
95,6,8,4,2,4,1,30,40,44,5,0.25
95,6,8,4,2,4,1,30,41,43,6,0.25
95,6,8,4,2,4,1,30,40,44,7,0.25
95,6,8,4,2,4,1,30,39,45,8,0.25
95,6,8,4,2,4,1,30,40,44,9,0.25
95,6,8,4,2,4,1,30,38,45,10,0.25
96,9,10,3,4,3,2,55,55,55,0,0.25
96,9,10,3,4,3,2,55,66,66,1,0.25
96,9,10,3,4,3,2,55,66,66,2,0.25
96,9,10,3,4,3,2,55,66,66,3,0.25
96,9,10,3,4,3,2,55,66,66,4,0.25
